session_id,actor_type,bot_type,event_type,x,y,timestamp
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,keydown,,,1774697856976
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,keydown,,,1774697856978
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,keydown,,,1774697856979
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,keydown,,,1774697856982
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,keydown,,,1774697856984
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,keydown,,,1774697856987
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,keydown,,,1774697856990
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,keydown,,,1774697856990
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,keydown,,,1774697856992
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,keydown,,,1774697856993
a77e1e7d-9b64-45d4-8c57-da2a1dbd74ae,bot,coordinated,keydown,,,1774697857026
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,keydown,,,1774697856993
a77e1e7d-9b64-45d4-8c57-da2a1dbd74ae,bot,coordinated,keydown,,,1774697857030
a77e1e7d-9b64-45d4-8c57-da2a1dbd74ae,bot,coordinated,keydown,,,1774697857032
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,keydown,,,1774697856994
a77e1e7d-9b64-45d4-8c57-da2a1dbd74ae,bot,coordinated,keydown,,,1774697857034
a77e1e7d-9b64-45d4-8c57-da2a1dbd74ae,bot,coordinated,keydown,,,1774697857035
a77e1e7d-9b64-45d4-8c57-da2a1dbd74ae,bot,coordinated,keydown,,,1774697857037
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,keydown,,,1774697856996
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,keydown,,,1774697856997
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,keydown,,,1774697856999
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,keydown,,,1774697857001
a77e1e7d-9b64-45d4-8c57-da2a1dbd74ae,bot,coordinated,keydown,,,1774697857038
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,keydown,,,1774697857002
a77e1e7d-9b64-45d4-8c57-da2a1dbd74ae,bot,coordinated,keydown,,,1774697857040
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,keydown,,,1774697857004
a77e1e7d-9b64-45d4-8c57-da2a1dbd74ae,bot,coordinated,keydown,,,1774697857041
a77e1e7d-9b64-45d4-8c57-da2a1dbd74ae,bot,coordinated,keydown,,,1774697857042
a77e1e7d-9b64-45d4-8c57-da2a1dbd74ae,bot,coordinated,keydown,,,1774697857043
a77e1e7d-9b64-45d4-8c57-da2a1dbd74ae,bot,coordinated,keydown,,,1774697857044
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,keydown,,,1774697857005
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,keydown,,,1774697857006
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,keydown,,,1774697857008
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,keydown,,,1774697857009
a77e1e7d-9b64-45d4-8c57-da2a1dbd74ae,bot,coordinated,keydown,,,1774697857045
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,scroll,46.400001525878906,,1774697857097
a77e1e7d-9b64-45d4-8c57-da2a1dbd74ae,bot,coordinated,keydown,,,1774697857046
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,keydown,,,1774697857105
a77e1e7d-9b64-45d4-8c57-da2a1dbd74ae,bot,coordinated,keydown,,,1774697857046
fc1551f6-ef6e-496d-b06e-4b71d16b3733,bot,coordinated,keydown,,,1774697857147
a77e1e7d-9b64-45d4-8c57-da2a1dbd74ae,bot,coordinated,keydown,,,1774697857048
fc1551f6-ef6e-496d-b06e-4b71d16b3733,bot,coordinated,keydown,,,1774697857157
fc1551f6-ef6e-496d-b06e-4b71d16b3733,bot,coordinated,keydown,,,1774697857155
a77e1e7d-9b64-45d4-8c57-da2a1dbd74ae,bot,coordinated,keydown,,,1774697857050
fc1551f6-ef6e-496d-b06e-4b71d16b3733,bot,coordinated,keydown,,,1774697857153
a77e1e7d-9b64-45d4-8c57-da2a1dbd74ae,bot,coordinated,keydown,,,1774697857052
fc1551f6-ef6e-496d-b06e-4b71d16b3733,bot,coordinated,keydown,,,1774697857158
fc1551f6-ef6e-496d-b06e-4b71d16b3733,bot,coordinated,keydown,,,1774697857160
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,keydown,,,1774697857109
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,keydown,,,1774697857111
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,keydown,,,1774697857112
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,keydown,,,1774697857113
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,keydown,,,1774697857114
a77e1e7d-9b64-45d4-8c57-da2a1dbd74ae,bot,coordinated,keydown,,,1774697857053
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,keydown,,,1774697857115
a77e1e7d-9b64-45d4-8c57-da2a1dbd74ae,bot,coordinated,keydown,,,1774697857055
a77e1e7d-9b64-45d4-8c57-da2a1dbd74ae,bot,coordinated,keydown,,,1774697857057
fc1551f6-ef6e-496d-b06e-4b71d16b3733,bot,coordinated,keydown,,,1774697857160
a77e1e7d-9b64-45d4-8c57-da2a1dbd74ae,bot,coordinated,keydown,,,1774697857058
fc1551f6-ef6e-496d-b06e-4b71d16b3733,bot,coordinated,keydown,,,1774697857164
a77e1e7d-9b64-45d4-8c57-da2a1dbd74ae,bot,coordinated,keydown,,,1774697857060
fc1551f6-ef6e-496d-b06e-4b71d16b3733,bot,coordinated,keydown,,,1774697857166
fc1551f6-ef6e-496d-b06e-4b71d16b3733,bot,coordinated,keydown,,,1774697857168
a77e1e7d-9b64-45d4-8c57-da2a1dbd74ae,bot,coordinated,keydown,,,1774697857062
fc1551f6-ef6e-496d-b06e-4b71d16b3733,bot,coordinated,keydown,,,1774697857170
fc1551f6-ef6e-496d-b06e-4b71d16b3733,bot,coordinated,keydown,,,1774697857171
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,keydown,,,1774697857116
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,scroll,145.60000610351562,,1774697857193
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,mousemove,264,626,1774697857235
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,click,264,626,1774697857237
a77e1e7d-9b64-45d4-8c57-da2a1dbd74ae,bot,coordinated,keydown,,,1774697857063
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,page_screen_change,,,1774697857238
a77e1e7d-9b64-45d4-8c57-da2a1dbd74ae,bot,coordinated,keydown,,,1774697857065
fc1551f6-ef6e-496d-b06e-4b71d16b3733,bot,coordinated,keydown,,,1774697857173
a77e1e7d-9b64-45d4-8c57-da2a1dbd74ae,bot,coordinated,scroll,46.400001525878906,,1774697857133
fc1551f6-ef6e-496d-b06e-4b71d16b3733,bot,coordinated,keydown,,,1774697857174
a77e1e7d-9b64-45d4-8c57-da2a1dbd74ae,bot,coordinated,keydown,,,1774697857144
fc1551f6-ef6e-496d-b06e-4b71d16b3733,bot,coordinated,keydown,,,1774697857175
fc1551f6-ef6e-496d-b06e-4b71d16b3733,bot,coordinated,keydown,,,1774697857176
a77e1e7d-9b64-45d4-8c57-da2a1dbd74ae,bot,coordinated,keydown,,,1774697857148
fc1551f6-ef6e-496d-b06e-4b71d16b3733,bot,coordinated,keydown,,,1774697857178
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,focus_change,,,1774697857359
fc1551f6-ef6e-496d-b06e-4b71d16b3733,bot,coordinated,keydown,,,1774697857180
a77e1e7d-9b64-45d4-8c57-da2a1dbd74ae,bot,coordinated,keydown,,,1774697857149
a77e1e7d-9b64-45d4-8c57-da2a1dbd74ae,bot,coordinated,keydown,,,1774697857150
a77e1e7d-9b64-45d4-8c57-da2a1dbd74ae,bot,coordinated,keydown,,,1774697857153
fc1551f6-ef6e-496d-b06e-4b71d16b3733,bot,coordinated,keydown,,,1774697857181
a77e1e7d-9b64-45d4-8c57-da2a1dbd74ae,bot,coordinated,keydown,,,1774697857155
fc1551f6-ef6e-496d-b06e-4b71d16b3733,bot,coordinated,keydown,,,1774697857182
fc1551f6-ef6e-496d-b06e-4b71d16b3733,bot,coordinated,keydown,,,1774697857184
a77e1e7d-9b64-45d4-8c57-da2a1dbd74ae,bot,coordinated,keydown,,,1774697857158
fc1551f6-ef6e-496d-b06e-4b71d16b3733,bot,coordinated,keydown,,,1774697857186
fc1551f6-ef6e-496d-b06e-4b71d16b3733,bot,coordinated,keydown,,,1774697857188
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,page_screen_change,,,1774697857467
a77e1e7d-9b64-45d4-8c57-da2a1dbd74ae,bot,coordinated,keydown,,,1774697857159
a77e1e7d-9b64-45d4-8c57-da2a1dbd74ae,bot,coordinated,mousemove,264,626,1774697857269
a77e1e7d-9b64-45d4-8c57-da2a1dbd74ae,bot,coordinated,scroll,145.60000610351562,,1774697857225
a77e1e7d-9b64-45d4-8c57-da2a1dbd74ae,bot,coordinated,click,264,626,1774697857271
fc1551f6-ef6e-496d-b06e-4b71d16b3733,bot,coordinated,keydown,,,1774697857189
a77e1e7d-9b64-45d4-8c57-da2a1dbd74ae,bot,coordinated,page_screen_change,,,1774697857273
fc1551f6-ef6e-496d-b06e-4b71d16b3733,bot,coordinated,keydown,,,1774697857190
fc1551f6-ef6e-496d-b06e-4b71d16b3733,bot,coordinated,keydown,,,1774697857191
fc1551f6-ef6e-496d-b06e-4b71d16b3733,bot,coordinated,scroll,46.400001525878906,,1774697857264
a77e1e7d-9b64-45d4-8c57-da2a1dbd74ae,bot,coordinated,focus_change,,,1774697857399
fc1551f6-ef6e-496d-b06e-4b71d16b3733,bot,coordinated,keydown,,,1774697857272
fc1551f6-ef6e-496d-b06e-4b71d16b3733,bot,coordinated,keydown,,,1774697857277
fc1551f6-ef6e-496d-b06e-4b71d16b3733,bot,coordinated,keydown,,,1774697857279
fc1551f6-ef6e-496d-b06e-4b71d16b3733,bot,coordinated,keydown,,,1774697857282
fc1551f6-ef6e-496d-b06e-4b71d16b3733,bot,coordinated,keydown,,,1774697857283
fc1551f6-ef6e-496d-b06e-4b71d16b3733,bot,coordinated,keydown,,,1774697857286
fc1551f6-ef6e-496d-b06e-4b71d16b3733,bot,coordinated,keydown,,,1774697857289
a77e1e7d-9b64-45d4-8c57-da2a1dbd74ae,bot,coordinated,page_screen_change,,,1774697857612
fc1551f6-ef6e-496d-b06e-4b71d16b3733,bot,coordinated,keydown,,,1774697857290
fc1551f6-ef6e-496d-b06e-4b71d16b3733,bot,coordinated,scroll,145.60000610351562,,1774697857350
fc1551f6-ef6e-496d-b06e-4b71d16b3733,bot,coordinated,mousemove,264,626,1774697857406
fc1551f6-ef6e-496d-b06e-4b71d16b3733,bot,coordinated,click,264,626,1774697857408
fc1551f6-ef6e-496d-b06e-4b71d16b3733,bot,coordinated,page_screen_change,,,1774697857410
fc1551f6-ef6e-496d-b06e-4b71d16b3733,bot,coordinated,focus_change,,,1774697857525
fc1551f6-ef6e-496d-b06e-4b71d16b3733,bot,coordinated,page_screen_change,,,1774697857679
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,keydown,,,1774697858148
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,keydown,,,1774697858149
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,keydown,,,1774697858149
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,keydown,,,1774697858150
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,keydown,,,1774697858152
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,keydown,,,1774697858154
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,keydown,,,1774697858154
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,keydown,,,1774697858155
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,keydown,,,1774697858157
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,keydown,,,1774697858159
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,keydown,,,1774697858160
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,keydown,,,1774697858161
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,keydown,,,1774697858162
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,mousemove,264,644,1774697858255
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,click,264,644,1774697858257
a77e1e7d-9b64-45d4-8c57-da2a1dbd74ae,bot,coordinated,keydown,,,1774697858297
a77e1e7d-9b64-45d4-8c57-da2a1dbd74ae,bot,coordinated,keydown,,,1774697858299
a77e1e7d-9b64-45d4-8c57-da2a1dbd74ae,bot,coordinated,keydown,,,1774697858300
a77e1e7d-9b64-45d4-8c57-da2a1dbd74ae,bot,coordinated,keydown,,,1774697858301
a77e1e7d-9b64-45d4-8c57-da2a1dbd74ae,bot,coordinated,keydown,,,1774697858303
a77e1e7d-9b64-45d4-8c57-da2a1dbd74ae,bot,coordinated,keydown,,,1774697858303
a77e1e7d-9b64-45d4-8c57-da2a1dbd74ae,bot,coordinated,keydown,,,1774697858304
a77e1e7d-9b64-45d4-8c57-da2a1dbd74ae,bot,coordinated,keydown,,,1774697858305
a77e1e7d-9b64-45d4-8c57-da2a1dbd74ae,bot,coordinated,keydown,,,1774697858307
a77e1e7d-9b64-45d4-8c57-da2a1dbd74ae,bot,coordinated,keydown,,,1774697858309
a77e1e7d-9b64-45d4-8c57-da2a1dbd74ae,bot,coordinated,keydown,,,1774697858311
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,scroll,121.5999984741211,,1774697858333
a77e1e7d-9b64-45d4-8c57-da2a1dbd74ae,bot,coordinated,keydown,,,1774697858312
a77e1e7d-9b64-45d4-8c57-da2a1dbd74ae,bot,coordinated,keydown,,,1774697858313
fc1551f6-ef6e-496d-b06e-4b71d16b3733,bot,coordinated,keydown,,,1774697858385
fc1551f6-ef6e-496d-b06e-4b71d16b3733,bot,coordinated,keydown,,,1774697858389
fc1551f6-ef6e-496d-b06e-4b71d16b3733,bot,coordinated,keydown,,,1774697858390
fc1551f6-ef6e-496d-b06e-4b71d16b3733,bot,coordinated,keydown,,,1774697858392
fc1551f6-ef6e-496d-b06e-4b71d16b3733,bot,coordinated,keydown,,,1774697858393
fc1551f6-ef6e-496d-b06e-4b71d16b3733,bot,coordinated,keydown,,,1774697858395
fc1551f6-ef6e-496d-b06e-4b71d16b3733,bot,coordinated,keydown,,,1774697858396
fc1551f6-ef6e-496d-b06e-4b71d16b3733,bot,coordinated,keydown,,,1774697858397
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,click,264,608,1774697858413
fc1551f6-ef6e-496d-b06e-4b71d16b3733,bot,coordinated,keydown,,,1774697858398
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,scroll,271.20001220703125,,1774697858414
fc1551f6-ef6e-496d-b06e-4b71d16b3733,bot,coordinated,keydown,,,1774697858399
fc1551f6-ef6e-496d-b06e-4b71d16b3733,bot,coordinated,keydown,,,1774697858399
fc1551f6-ef6e-496d-b06e-4b71d16b3733,bot,coordinated,keydown,,,1774697858400
a77e1e7d-9b64-45d4-8c57-da2a1dbd74ae,bot,coordinated,mousemove,264,644,1774697858438
a77e1e7d-9b64-45d4-8c57-da2a1dbd74ae,bot,coordinated,click,264,644,1774697858439
a77e1e7d-9b64-45d4-8c57-da2a1dbd74ae,bot,coordinated,scroll,121.5999984741211,,1774697858485
fc1551f6-ef6e-496d-b06e-4b71d16b3733,bot,coordinated,mousemove,264,644,1774697858490
fc1551f6-ef6e-496d-b06e-4b71d16b3733,bot,coordinated,click,264,644,1774697858491
fc1551f6-ef6e-496d-b06e-4b71d16b3733,bot,coordinated,scroll,121.5999984741211,,1774697858542
a77e1e7d-9b64-45d4-8c57-da2a1dbd74ae,bot,coordinated,click,264,608,1774697858544
a77e1e7d-9b64-45d4-8c57-da2a1dbd74ae,bot,coordinated,scroll,271.20001220703125,,1774697858551
fc1551f6-ef6e-496d-b06e-4b71d16b3733,bot,coordinated,click,264,608,1774697858619
fc1551f6-ef6e-496d-b06e-4b71d16b3733,bot,coordinated,scroll,271.20001220703125,,1774697858621
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,mousemove,264,556,1774697858825
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,click,264,556,1774697858826
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,focus_change,,,1774697858880
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,page_screen_change,,,1774697858910
a77e1e7d-9b64-45d4-8c57-da2a1dbd74ae,bot,coordinated,mousemove,264,556,1774697859000
a77e1e7d-9b64-45d4-8c57-da2a1dbd74ae,bot,coordinated,click,264,556,1774697859001
a77e1e7d-9b64-45d4-8c57-da2a1dbd74ae,bot,coordinated,focus_change,,,1774697859054
fc1551f6-ef6e-496d-b06e-4b71d16b3733,bot,coordinated,mousemove,264,556,1774697859063
fc1551f6-ef6e-496d-b06e-4b71d16b3733,bot,coordinated,click,264,556,1774697859065
a77e1e7d-9b64-45d4-8c57-da2a1dbd74ae,bot,coordinated,page_screen_change,,,1774697859079
fc1551f6-ef6e-496d-b06e-4b71d16b3733,bot,coordinated,focus_change,,,1774697859121
fc1551f6-ef6e-496d-b06e-4b71d16b3733,bot,coordinated,page_screen_change,,,1774697859142
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,mousemove,90,643,1774697859663
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,click,90,643,1774697859664
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,scroll,298.3999938964844,,1774697859666
a77e1e7d-9b64-45d4-8c57-da2a1dbd74ae,bot,coordinated,mousemove,90,643,1774697859825
a77e1e7d-9b64-45d4-8c57-da2a1dbd74ae,bot,coordinated,click,90,643,1774697859826
a77e1e7d-9b64-45d4-8c57-da2a1dbd74ae,bot,coordinated,scroll,298.3999938964844,,1774697859828
fc1551f6-ef6e-496d-b06e-4b71d16b3733,bot,coordinated,mousemove,90,643,1774697859887
fc1551f6-ef6e-496d-b06e-4b71d16b3733,bot,coordinated,click,90,643,1774697859889
fc1551f6-ef6e-496d-b06e-4b71d16b3733,bot,coordinated,scroll,298.3999938964844,,1774697859891
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,mousemove,436,358,1774697860374
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,click,436,358,1774697860374
a77e1e7d-9b64-45d4-8c57-da2a1dbd74ae,bot,coordinated,mousemove,436,358,1774697860613
a77e1e7d-9b64-45d4-8c57-da2a1dbd74ae,bot,coordinated,click,436,358,1774697860614
fc1551f6-ef6e-496d-b06e-4b71d16b3733,bot,coordinated,mousemove,436,358,1774697860669
fc1551f6-ef6e-496d-b06e-4b71d16b3733,bot,coordinated,click,436,358,1774697860669
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,focus_change,,,1774697860714
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,page_screen_change,,,1774697860752
a77e1e7d-9b64-45d4-8c57-da2a1dbd74ae,bot,coordinated,focus_change,,,1774697860963
a77e1e7d-9b64-45d4-8c57-da2a1dbd74ae,bot,coordinated,page_screen_change,,,1774697860984
fc1551f6-ef6e-496d-b06e-4b71d16b3733,bot,coordinated,focus_change,,,1774697861039
fc1551f6-ef6e-496d-b06e-4b71d16b3733,bot,coordinated,page_screen_change,,,1774697861069
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,keydown,,,1774697861430
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,keydown,,,1774697861434
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,keydown,,,1774697861435
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,keydown,,,1774697861437
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,keydown,,,1774697861438
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,keydown,,,1774697861439
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,keydown,,,1774697861440
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,keydown,,,1774697861441
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,keydown,,,1774697861443
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,keydown,,,1774697861444
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,keydown,,,1774697861446
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,keydown,,,1774697861446
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,keydown,,,1774697861449
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,scroll,389.6000061035156,,1774697861543
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,keydown,,,1774697861551
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,keydown,,,1774697861552
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,keydown,,,1774697861555
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,keydown,,,1774697861559
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,keydown,,,1774697861560
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,keydown,,,1774697861562
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,keydown,,,1774697861564
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,keydown,,,1774697861565
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,keydown,,,1774697861567
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,keydown,,,1774697861569
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,keydown,,,1774697861572
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,keydown,,,1774697861573
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,keydown,,,1774697861574
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,keydown,,,1774697861576
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,keydown,,,1774697861577
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,keydown,,,1774697861578
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,keydown,,,1774697861581
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,keydown,,,1774697861582
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,keydown,,,1774697861584
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,keydown,,,1774697861585
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,keydown,,,1774697861586
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,keydown,,,1774697861588
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,keydown,,,1774697861591
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,keydown,,,1774697861593
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,keydown,,,1774697861691
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,keydown,,,1774697861692
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,keydown,,,1774697861693
a77e1e7d-9b64-45d4-8c57-da2a1dbd74ae,bot,coordinated,keydown,,,1774697861700
a77e1e7d-9b64-45d4-8c57-da2a1dbd74ae,bot,coordinated,keydown,,,1774697861703
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,keydown,,,1774697861695
a77e1e7d-9b64-45d4-8c57-da2a1dbd74ae,bot,coordinated,keydown,,,1774697861707
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,keydown,,,1774697861697
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,keydown,,,1774697861699
a77e1e7d-9b64-45d4-8c57-da2a1dbd74ae,bot,coordinated,keydown,,,1774697861710
a77e1e7d-9b64-45d4-8c57-da2a1dbd74ae,bot,coordinated,keydown,,,1774697861711
a77e1e7d-9b64-45d4-8c57-da2a1dbd74ae,bot,coordinated,keydown,,,1774697861713
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,keydown,,,1774697861704
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,keydown,,,1774697861708
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,keydown,,,1774697861713
a77e1e7d-9b64-45d4-8c57-da2a1dbd74ae,bot,coordinated,keydown,,,1774697861714
a77e1e7d-9b64-45d4-8c57-da2a1dbd74ae,bot,coordinated,keydown,,,1774697861716
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,keydown,,,1774697861719
a77e1e7d-9b64-45d4-8c57-da2a1dbd74ae,bot,coordinated,keydown,,,1774697861720
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,keydown,,,1774697861725
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,keydown,,,1774697861729
a77e1e7d-9b64-45d4-8c57-da2a1dbd74ae,bot,coordinated,keydown,,,1774697861725
a77e1e7d-9b64-45d4-8c57-da2a1dbd74ae,bot,coordinated,keydown,,,1774697861728
a77e1e7d-9b64-45d4-8c57-da2a1dbd74ae,bot,coordinated,keydown,,,1774697861727
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,keydown,,,1774697861734
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,keydown,,,1774697861738
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,keydown,,,1774697861740
a77e1e7d-9b64-45d4-8c57-da2a1dbd74ae,bot,coordinated,keydown,,,1774697861730
fc1551f6-ef6e-496d-b06e-4b71d16b3733,bot,coordinated,keydown,,,1774697861823
fc1551f6-ef6e-496d-b06e-4b71d16b3733,bot,coordinated,keydown,,,1774697861825
fc1551f6-ef6e-496d-b06e-4b71d16b3733,bot,coordinated,keydown,,,1774697861827
fc1551f6-ef6e-496d-b06e-4b71d16b3733,bot,coordinated,keydown,,,1774697861829
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,keydown,,,1774697861742
fc1551f6-ef6e-496d-b06e-4b71d16b3733,bot,coordinated,keydown,,,1774697861830
fc1551f6-ef6e-496d-b06e-4b71d16b3733,bot,coordinated,keydown,,,1774697861832
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,keydown,,,1774697861743
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,keydown,,,1774697861745
a77e1e7d-9b64-45d4-8c57-da2a1dbd74ae,bot,coordinated,scroll,389.6000061035156,,1774697861858
a77e1e7d-9b64-45d4-8c57-da2a1dbd74ae,bot,coordinated,keydown,,,1774697861869
a77e1e7d-9b64-45d4-8c57-da2a1dbd74ae,bot,coordinated,keydown,,,1774697861871
7f00c834-d1f3-4978-a81c-0a11723a851d,bot,coordinated,keydown,,,1774697861746
a77e1e7d-9b64-45d4-8c57-da2a1dbd74ae,bot,coordinated,keydown,,,1774697861880
a77e1e7d-9b64-45d4-8c57-da2a1dbd74ae,bot,coordinated,keydown,,,1774697861883
